DateTime,AdviceCode,Speed,Length,StopTime,RoadTemperature,OCCFactor,Gap,Headway
2022-09-28 08:58:01,2,23,20,0,32,1,15,506
2022-09-28 09:00:02,2,32,20,0,32,1,121,5679
2022-09-28 09:00:22,2,33,16,0,32,1,20,968
2022-09-28 09:00:40,2,33,11,0,32,0,18,871
2022-09-28 09:00:45,2,34,14,0,32,1,5,249
2022-09-28 09:01:06,2,35,19,0,32,1,21,1078
2022-09-28 09:01:24,2,33,19,0,32,1,18,871
2022-09-28 09:01:55,2,38,11,0,32,0,31,1728
2022-09-28 09:01:58,2,34,13,0,32,1,3,150
2022-09-28 09:02:48,2,28,17,0,32,1,50,2053
2022-09-28 09:05:33,2,32,16,0,32,1,165,7744
2022-09-28 09:08:54,2,26,18,0,32,1,201,7665
2022-09-28 09:11:18,2,28,17,0,32,1,144,5914
2022-09-28 09:11:59,2,33,14,0,32,1,41,1984
2022-09-28 09:12:01,2,32,13,0,32,1,2,94
2022-09-28 09:13:29,2,27,14,0,32,1,88,3485
2022-09-28 09:15:54,2,33,17,0,32,1,145,7018
2022-09-28 09:21:04,2,27,21,0,32,1,310,12276
2022-09-28 09:23:42,2,27,10,0,32,1,158,6257
2022-09-28 09:24:57,128,255,255,0,32,1,75,28050
2022-09-28 09:25:30,2,25,19,0,32,1,33,1210
2022-09-28 09:30:01,2,32,13,0,32,1,271,12719
2022-09-28 09:30:04,2,36,19,0,32,1,3,158
2022-09-28 09:31:28,2,35,28,0,32,1,84,4312
2022-09-28 09:40:58,2,28,19,0,32,1,570,23408
2022-09-28 09:41:19,2,34,24,0,32,1,21,1047
2022-09-28 09:44:04,2,33,32,0,32,1,165,7986
2022-09-28 09:45:09,2,30,16,0,32,1,65,2860
2022-09-28 09:47:14,2,25,14,0,32,1,125,4583
2022-09-28 09:47:17,2,21,18,0,32,1,3,92
2022-09-28 09:48:20,2,33,20,0,32,1,63,3049
2022-09-28 09:48:41,2,37,19,0,32,1,21,1140
2022-09-28 09:48:59,2,32,21,0,32,1,18,845
2022-09-28 09:52:02,2,35,21,0,32,1,183,9394
2022-09-28 09:59:30,2,24,19,0,32,1,448,15770
2022-09-28 10:00:10,2,14,20,0,32,2,40,821
2022-09-28 10:02:00,128,255,255,0,32,1,110,41140
2022-09-28 10:03:26,2,32,19,0,32,1,86,4036
2022-09-28 10:21:32,2,18,19,0,32,2,1086,28670
2022-09-28 10:21:46,2,35,17,0,32,1,14,719
2022-09-28 10:23:51,2,29,20,0,32,1,125,5317
2022-09-28 10:24:57,2,31,18,0,32,1,66,3001
2022-09-28 10:32:40,2,15,19,0,32,2,463,10186
2022-09-28 10:35:18,2,26,17,0,32,1,158,6025
2022-09-28 10:35:43,2,38,17,0,32,1,25,1393
2022-09-28 10:36:05,2,28,16,0,32,1,22,903
2022-09-28 10:37:43,2,26,19,0,32,1,98,3737
2022-09-28 10:40:49,2,17,19,0,32,2,186,4638
2022-09-28 10:42:12,2,31,14,0,32,1,83,3774
2022-09-28 10:43:54,2,19,16,0,32,1,102,2842
2022-09-28 10:45:44,2,24,19,0,32,1,110,3872
2022-09-28 10:46:24,2,26,16,0,32,1,40,1525
2022-09-28 10:49:10,2,43,20,0,32,1,166,10469
2022-09-28 10:49:34,2,30,19,0,32,1,24,1056
2022-09-28 10:50:20,2,23,13,0,32,1,46,1552
2022-09-28 10:53:12,2,32,37,0,32,2,172,8073
2022-09-28 10:57:31,2,34,19,0,32,1,259,12915
2022-09-28 10:58:51,2,31,20,0,32,1,80,3637
2022-09-28 11:02:36,2,36,13,0,32,1,225,11880
2022-09-28 11:08:32,2,29,34,0,32,2,356,15142
2022-09-28 11:11:17,2,29,18,0,32,1,165,7018
2022-09-28 11:14:40,2,36,16,0,32,1,203,10718
2022-09-28 11:15:23,2,27,20,0,32,1,43,1703
2022-09-28 11:16:21,2,32,19,0,32,1,58,2722
2022-09-28 11:16:32,2,32,17,0,32,1,11,516
